position,RM
minutes,0.1459
passes_completed,-0.6306
passes,-0.3399
dribbles_completed,0.906
dribbles,0.9772
passes_completed_short,-0.5179
passes_short,-0.356
passes_completed_medium,-0.6822
passes_medium,-0.593
passes_completed_long,-0.3399
passes_long,0.085
passes_total_distance,-0.6262
passes_free_kicks,-0.2169
through_balls,0.4039
passes_pressure,0.4351
passes_switches,0.9018
crosses,3.0837
corner_kicks,2.2646
passes_intercepted,0.427
passes_blocked,1.6911
dispossessed,0.9564
goals,0.1139
assists,1.1822
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.1519
shots_on_target,-0.312
sca,1.9964
gca,0.724
xg,-0.0507
crosses_into_penalty_area,2.5961
passes_into_final_third,-0.8495
passes_into_penalty_area,0.9783
progressive_passes,-0.5588
carry_progressive_distance,1.08
assisted_shots,2.4533
fouled,-0.2167
pens_won,-0.2935
tackles,0.6266
interceptions,-0.4144
blocks,-0.5888
tackles_won,0.7202
dribble_tackles,-0.1471
dribbles_vs,-0.2534
pressures,-0.2392
pressure_regains,-0.5269
clearances,-0.9565
errors,-0.3758
aerials_won,-0.9897
aerials_lost,-0.568
ball_recoveries,-0.5784
pens_conceded,-0.3182
fouls,0.0074
cards_yellow_red,-0.1906
