position,RM
minutes,1764.0
passes_completed,0.1387
passes,0.3817
dribbles_completed,1.4007
dribbles,1.2555
passes_completed_short,0.2637
passes_short,0.2991
passes_completed_medium,-0.2948
passes_medium,-0.2939
passes_completed_long,0.9872
passes_long,1.5889
passes_total_distance,0.3816
passes_free_kicks,0.3626
through_balls,2.2605
passes_pressure,0.0897
passes_switches,1.6657
crosses,0.5473
corner_kicks,0.7025
passes_intercepted,-0.4226
passes_blocked,0.1456
dispossessed,1.3567
goals,1.323
assists,0.456
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.8433
shots_on_target,0.9721
sca,0.8041
gca,1.0326
xg,0.2819
crosses_into_penalty_area,0.7735
passes_into_final_third,1.4696
passes_into_penalty_area,0.6869
progressive_passes,0.9502
carry_progressive_distance,0.2801
assisted_shots,0.2165
fouled,1.2993
pens_won,0.9162
tackles,0.3257
interceptions,-0.3573
blocks,-0.4263
tackles_won,0.2158
dribble_tackles,1.1293
dribbles_vs,0.9669
pressures,0.03
pressure_regains,-0.2153
clearances,-0.2474
errors,-0.376
aerials_won,-0.2128
aerials_lost,-0.3206
ball_recoveries,-0.0399
pens_conceded,-0.3183
fouls,0.2689
cards_yellow_red,-0.1907
