position,RB
minutes,0.5668
passes_completed,-0.3375
passes,-0.1477
dribbles_completed,-0.7714
dribbles,-0.4956
passes_completed_short,-0.2683
passes_short,-0.367
passes_completed_medium,-0.2332
passes_medium,-0.068
passes_completed_long,-0.4187
passes_long,0.2271
passes_total_distance,-0.3537
passes_free_kicks,-0.6439
through_balls,-0.632
passes_pressure,-0.4761
passes_switches,-0.175
crosses,1.1236
corner_kicks,-0.5565
passes_intercepted,-0.6062
passes_blocked,0.1605
dispossessed,-0.6898
goals,-0.7238
assists,-0.4859
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.2226
shots_on_target,-1.0285
sca,-0.8123
gca,-0.5352
xg,-0.8652
crosses_into_penalty_area,1.7918
passes_into_final_third,-0.4486
passes_into_penalty_area,0.2502
progressive_passes,-0.3933
carry_progressive_distance,-0.7463
assisted_shots,-0.6288
fouled,-0.4634
pens_won,-0.2935
tackles,0.9368
interceptions,0.8177
blocks,-0.0017
tackles_won,0.2171
dribble_tackles,1.1061
dribbles_vs,-0.1734
pressures,-0.6819
pressure_regains,-0.5817
clearances,0.6128
errors,0.3703
aerials_won,-0.5281
aerials_lost,-0.699
ball_recoveries,0.179
pens_conceded,-0.3182
fouls,-0.1429
cards_yellow_red,-0.1906
