position,WB
minutes,1300.0
passes_completed,0.0734
passes,0.2864
dribbles_completed,-0.0978
dribbles,-0.001
passes_completed_short,0.0726
passes_short,0.1124
passes_completed_medium,0.1302
passes_medium,0.2466
passes_completed_long,-0.0618
passes_long,0.259
passes_total_distance,0.0586
passes_free_kicks,-0.1235
through_balls,-0.6322
passes_pressure,0.1318
passes_switches,0.385
crosses,2.9183
corner_kicks,0.0348
passes_intercepted,0.4143
passes_blocked,1.5707
dispossessed,-0.1613
goals,0.0696
assists,0.3389
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3853
shots_on_target,-0.1804
sca,-0.0503
gca,-0.3943
xg,-0.6921
crosses_into_penalty_area,2.8225
passes_into_final_third,-0.8204
passes_into_penalty_area,1.0741
progressive_passes,-0.0173
carry_progressive_distance,0.5089
assisted_shots,0.3942
fouled,-0.5431
pens_won,-0.2937
tackles,-0.4942
interceptions,-0.1899
blocks,-0.3922
tackles_won,-0.5046
dribble_tackles,0.2122
dribbles_vs,0.0624
pressures,-0.336
pressure_regains,-0.6678
clearances,-0.14
errors,-0.376
aerials_won,-0.9282
aerials_lost,-0.3927
ball_recoveries,-0.335
pens_conceded,-0.3183
fouls,-0.6994
cards_yellow_red,-0.1907
