position,LM
minutes,632.0
passes_completed,-0.995
passes,-0.8321
dribbles_completed,1.8968
dribbles,2.0122
passes_completed_short,-1.0383
passes_short,-0.8681
passes_completed_medium,-0.8377
passes_medium,-0.6507
passes_completed_long,-0.5598
passes_long,-0.5684
passes_total_distance,-0.8378
passes_free_kicks,-0.686
through_balls,0.377
passes_pressure,-0.6686
passes_switches,0.1306
crosses,0.8608
corner_kicks,0.2544
passes_intercepted,0.1452
passes_blocked,1.4607
dispossessed,1.8084
goals,-0.724
assists,0.3705
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6193
shots_on_target,-0.6799
sca,-0.2926
gca,0.2568
xg,-0.3795
crosses_into_penalty_area,0.6604
passes_into_final_third,-0.7537
passes_into_penalty_area,0.4738
progressive_passes,-0.5068
carry_progressive_distance,1.8096
assisted_shots,-0.1685
fouled,-0.3186
pens_won,-0.2937
tackles,-0.7893
interceptions,-1.042
blocks,0.3352
tackles_won,-0.8403
dribble_tackles,-1.0607
dribbles_vs,0.0366
pressures,0.077
pressure_regains,0.0967
clearances,-0.7583
errors,-0.376
aerials_won,-0.9939
aerials_lost,-1.0319
ball_recoveries,-0.1047
pens_conceded,-0.3183
fouls,0.4922
cards_yellow_red,-0.1907
