position,RB
minutes,1.337
passes_completed,1.4356
passes,1.4941
dribbles_completed,0.7241
dribbles,0.6594
passes_completed_short,2.1661
passes_short,2.1319
passes_completed_medium,1.0217
passes_medium,1.1738
passes_completed_long,0.2943
passes_long,0.5114
passes_total_distance,1.0116
passes_free_kicks,0.0112
through_balls,-0.2865
passes_pressure,1.3516
passes_switches,0.7701
crosses,2.2705
corner_kicks,-0.0541
passes_intercepted,2.2846
passes_blocked,1.5951
dispossessed,0.114
goals,-0.2085
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2495
shots_on_target,-0.2167
sca,0.6311
gca,0.2114
xg,-0.4364
crosses_into_penalty_area,3.1813
passes_into_final_third,0.7821
passes_into_penalty_area,1.8185
progressive_passes,1.2366
carry_progressive_distance,0.9885
assisted_shots,0.7024
fouled,0.3976
pens_won,0.7686
tackles,1.8787
interceptions,2.1177
blocks,1.2134
tackles_won,1.4872
dribble_tackles,2.8351
dribbles_vs,2.3361
pressures,0.9793
pressure_regains,0.8931
clearances,0.9605
errors,1.0334
aerials_won,-0.1036
aerials_lost,-0.0957
ball_recoveries,1.5021
pens_conceded,0.7569
fouls,0.2912
cards_yellow_red,-0.3235
