position,WB
passes_completed,-0.3696
passes,-0.099
dribbles_completed,2.0936
dribbles,1.5151
passes_completed_short,0.5026
passes_short,0.4644
passes_completed_medium,-0.8287
passes_medium,-0.6251
passes_completed_long,-0.5995
passes_long,-0.0213
passes_total_distance,-0.563
passes_free_kicks,-0.8941
through_balls,0.134
passes_pressure,0.822
passes_switches,0.5738
crosses,1.2714
corner_kicks,-0.5565
passes_intercepted,-0.5902
passes_blocked,0.9752
dispossessed,2.2551
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.9928
shots_on_target,-1.0285
sca,-0.626
gca,-0.5291
xg,-0.8908
crosses_into_penalty_area,0.6788
passes_into_final_third,-0.9635
passes_into_penalty_area,-0.1242
progressive_passes,-0.4644
carry_progressive_distance,2.0776
assisted_shots,-0.4637
fouled,-0.4967
pens_won,-0.2935
tackles,2.5092
interceptions,0.3971
blocks,0.3682
tackles_won,3.2674
dribble_tackles,0.8524
dribbles_vs,0.9509
pressures,0.3291
pressure_regains,0.5828
clearances,-0.1039
errors,-0.3758
aerials_won,0.1687
aerials_lost,-0.5412
ball_recoveries,-0.0039
pens_conceded,-0.3182
fouls,-0.2936
cards_yellow_red,-0.1906
