position,LB
minutes,-0.6556
passes_completed,1.1695
passes,1.3285
dribbles_completed,1.6607
dribbles,1.7432
passes_completed_short,1.8404
passes_short,1.8603
passes_completed_medium,0.9126
passes_medium,1.001
passes_completed_long,-0.2881
passes_long,0.3829
passes_total_distance,0.6393
passes_free_kicks,-0.6332
through_balls,-0.632
passes_pressure,1.4319
passes_switches,-0.8653
crosses,1.1723
corner_kicks,-0.5565
passes_intercepted,0.4579
passes_blocked,-0.423
dispossessed,-0.483
goals,-0.7238
assists,0.5487
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.64
shots_on_target,-0.6251
sca,-1.0103
gca,-0.2777
xg,-0.7725
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.0891
passes_into_penalty_area,-0.7926
progressive_passes,0.7907
carry_progressive_distance,1.5332
assisted_shots,-0.9223
fouled,-0.1081
pens_won,-0.2935
tackles,-1.7736
interceptions,-0.2602
blocks,1.7895
tackles_won,-1.5478
dribble_tackles,-1.0014
dribbles_vs,-1.0042
pressures,-0.8575
pressure_regains,-0.1924
clearances,1.2645
errors,-0.3758
aerials_won,0.1886
aerials_lost,0.7249
ball_recoveries,0.6403
pens_conceded,-0.3182
fouls,0.355
cards_yellow_red,-0.1906
