position,RM
minutes,591.0
passes_completed,-1.2008
passes,-1.0052
dribbles_completed,-0.0674
dribbles,0.1769
passes_completed_short,-0.9637
passes_short,-0.6848
passes_completed_medium,-1.0864
passes_medium,-0.9177
passes_completed_long,-0.8769
passes_long,-0.8289
passes_total_distance,-1.1496
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-1.1994
passes_switches,-1.0685
crosses,-0.6335
corner_kicks,-0.5567
passes_intercepted,0.6411
passes_blocked,0.1354
dispossessed,-0.7256
goals,1.0216
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.755
shots_on_target,0.8375
sca,-0.1965
gca,-1.0103
xg,0.0936
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.4131
passes_into_penalty_area,-0.5935
progressive_passes,0.0889
carry_progressive_distance,-0.4822
assisted_shots,-0.302
fouled,-0.6368
pens_won,-0.2937
tackles,1.0953
interceptions,0.2731
blocks,-0.1966
tackles_won,-0.5048
dribble_tackles,1.7884
dribbles_vs,3.5782
pressures,1.6899
pressure_regains,0.6042
clearances,-0.4653
errors,-0.376
aerials_won,-0.3708
aerials_lost,0.4127
ball_recoveries,-0.0732
pens_conceded,-0.3183
fouls,-0.3184
cards_yellow_red,-0.1907
