position,RM
minutes,719.0
passes_completed,-0.8169
passes,-0.7469
dribbles_completed,2.3448
dribbles,2.1241
passes_completed_short,-0.3905
passes_short,-0.186
passes_completed_medium,-0.8301
passes_medium,-0.8321
passes_completed_long,-0.904
passes_long,-1.0081
passes_total_distance,-0.8876
passes_free_kicks,-1.022
through_balls,0.2549
passes_pressure,-0.4931
passes_switches,-0.7244
crosses,0.2062
corner_kicks,-0.5567
passes_intercepted,-0.9775
passes_blocked,1.241
dispossessed,1.56
goals,-0.0066
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.6472
shots_on_target,0.8121
sca,1.0624
gca,0.1035
xg,-0.0817
crosses_into_penalty_area,-0.408
passes_into_final_third,-0.3223
passes_into_penalty_area,-0.9164
progressive_passes,-0.3737
carry_progressive_distance,0.0475
assisted_shots,-0.1372
fouled,1.2102
pens_won,-0.2937
tackles,-0.1912
interceptions,-0.8523
blocks,0.7973
tackles_won,0.5716
dribble_tackles,-0.7749
dribbles_vs,-1.0896
pressures,-0.1218
pressure_regains,0.2278
clearances,0.1152
errors,-0.376
aerials_won,1.6347
aerials_lost,0.6231
ball_recoveries,0.5075
pens_conceded,-0.3183
fouls,0.1852
cards_yellow_red,-0.1907
