position,RW
passes_completed,-0.2573
passes,-0.2535
dribbles_completed,1.0393
dribbles,1.2741
passes_completed_short,0.7561
passes_short,0.6525
passes_completed_medium,-0.8286
passes_medium,-0.962
passes_completed_long,-0.6954
passes_long,-0.1576
passes_total_distance,-0.6045
passes_free_kicks,0.0468
through_balls,-0.632
passes_pressure,0.1901
passes_switches,-0.0086
crosses,-0.3887
corner_kicks,2.3905
passes_intercepted,-0.3409
passes_blocked,-0.9204
dispossessed,0.3423
goals,1.5005
assists,2.3407
pens_made,-0.2418
pens_att,-0.271
shots_total,2.08
shots_on_target,2.4594
sca,1.5741
gca,3.0185
xg,2.548
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.3573
passes_into_penalty_area,-0.2959
progressive_passes,-0.2336
carry_progressive_distance,0.2926
assisted_shots,2.3206
fouled,0.6075
pens_won,-0.2935
tackles,0.3283
interceptions,-0.2845
blocks,0.4966
tackles_won,-0.2522
dribble_tackles,0.618
dribbles_vs,1.222
pressures,1.0799
pressure_regains,0.9274
clearances,-0.7814
errors,-0.3758
aerials_won,-1.1368
aerials_lost,0.0167
ball_recoveries,0.2945
pens_conceded,-0.3182
fouls,-0.368
cards_yellow_red,-0.1906
