position,FW
passes_completed,-1.6465
passes,-1.9348
dribbles_completed,-0.7864
dribbles,-0.7427
passes_completed_short,-1.2183
passes_short,-1.1833
passes_completed_medium,-1.5053
passes_medium,-1.6122
passes_completed_long,-1.3176
passes_long,-1.3977
passes_total_distance,-1.7299
passes_free_kicks,-1.0771
through_balls,-0.7252
passes_pressure,-1.8592
passes_switches,-1.41
crosses,-0.9557
corner_kicks,-0.4808
passes_intercepted,-0.9169
passes_blocked,-1.0684
dispossessed,-0.4859
goals,4.2042
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,2.8171
shots_on_target,3.7225
sca,0.0142
gca,0.6594
xg,5.2995
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3443
passes_into_penalty_area,-0.785
progressive_passes,-1.399
carry_progressive_distance,-1.6113
assisted_shots,0.0885
fouled,-0.8846
pens_won,-0.3695
tackles,-1.5906
interceptions,-1.5882
blocks,-1.6691
tackles_won,-1.5306
dribble_tackles,-1.2954
dribbles_vs,-1.6564
pressures,-0.6509
pressure_regains,-0.8906
clearances,-0.8681
errors,-0.5457
aerials_won,-0.3441
aerials_lost,-0.2668
ball_recoveries,-2.1335
pens_conceded,-0.4415
fouls,-0.1121
cards_yellow_red,-0.2618
