position,AM
minutes,-0.2153
passes_completed,-0.0709
passes,-0.0679
dribbles_completed,-0.0312
dribbles,0.1112
passes_completed_short,0.1094
passes_short,0.0954
passes_completed_medium,-0.202
passes_medium,-0.1988
passes_completed_long,-0.162
passes_long,-0.0816
passes_total_distance,-0.1435
passes_free_kicks,0.3985
through_balls,0.781
passes_pressure,0.0936
passes_switches,0.2775
crosses,-0.1695
corner_kicks,1.0262
passes_intercepted,0.0604
passes_blocked,-0.473
dispossessed,0.09
goals,-0.2085
assists,-0.1163
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.0838
shots_on_target,0.0927
sca,0.1774
gca,-0.2094
xg,-0.2338
crosses_into_penalty_area,-0.2735
passes_into_final_third,0.112
passes_into_penalty_area,-0.102
progressive_passes,0.0331
carry_progressive_distance,-0.0985
assisted_shots,0.2892
fouled,0.0166
pens_won,-0.3681
tackles,0.2596
interceptions,-0.3399
blocks,-0.2758
tackles_won,0.5163
dribble_tackles,0.1613
dribbles_vs,0.181
pressures,0.4219
pressure_regains,0.2924
clearances,-0.4359
errors,-0.5331
aerials_won,-0.2702
aerials_lost,0.3409
ball_recoveries,-0.1678
pens_conceded,0.7569
fouls,0.4256
cards_yellow_red,-0.3235
