position,GK
passes_completed,-0.5194
passes,-0.0879
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-1.9104
passes_short,-2.0693
passes_completed_medium,-0.7842
passes_medium,-1.0659
passes_completed_long,3.6165
passes_long,4.3645
passes_total_distance,1.5662
passes_free_kicks,3.9128
through_balls,-0.7252
passes_pressure,-1.5614
passes_switches,-0.8207
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.1188
passes_blocked,-1.4118
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1431
shots_on_target,-0.9101
sca,-1.3853
gca,-1.0626
xg,-0.8057
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.4269
passes_into_penalty_area,-1.1676
progressive_passes,-1.7604
carry_progressive_distance,-0.6019
assisted_shots,-1.1924
fouled,-1.3225
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.125
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.6979
pressures,-2.1222
pressure_regains,-2.2529
clearances,-0.9856
errors,0.1524
aerials_won,-1.1308
aerials_lost,-1.241
ball_recoveries,-0.9913
pens_conceded,1.3496
fouls,-1.7793
cards_yellow_red,-0.2618
