position,LW
passes_completed,-1.1706
passes,-1.1396
dribbles_completed,0.401
dribbles,1.1563
passes_completed_short,-0.7368
passes_short,-0.6539
passes_completed_medium,-1.0614
passes_medium,-1.1322
passes_completed_long,-1.4285
passes_long,-1.1526
passes_total_distance,-1.2567
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,0.1318
passes_switches,-0.4362
crosses,0.3398
corner_kicks,-0.5565
passes_intercepted,-0.4594
passes_blocked,0.7464
dispossessed,1.9594
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7056
shots_on_target,-1.0285
sca,-0.7107
gca,1.6426
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.3468
passes_into_penalty_area,-0.375
progressive_passes,-0.529
carry_progressive_distance,0.1372
assisted_shots,-0.9669
fouled,3.9755
pens_won,-0.2935
tackles,-0.5569
interceptions,0.2332
blocks,-0.007
tackles_won,-0.2716
dribble_tackles,0.9311
dribbles_vs,0.4817
pressures,1.9024
pressure_regains,0.8245
clearances,-1.0151
errors,-0.3758
aerials_won,0.9637
aerials_lost,0.8409
ball_recoveries,-0.3502
pens_conceded,-0.3182
fouls,4.2324
cards_yellow_red,-0.1906
