position,LB
passes_completed,0.5785
passes,0.6687
dribbles_completed,-0.6
dribbles,-0.3538
passes_completed_short,1.2906
passes_short,1.2904
passes_completed_medium,0.2271
passes_medium,0.3935
passes_completed_long,-0.7285
passes_long,-0.5606
passes_total_distance,0.0308
passes_free_kicks,-0.3422
through_balls,-0.7252
passes_pressure,1.2372
passes_switches,-1.2061
crosses,-0.5998
corner_kicks,-0.4808
passes_intercepted,-0.5201
passes_blocked,0.0359
dispossessed,-0.6615
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.0788
shots_on_target,-0.6811
sca,-0.3643
gca,-1.0626
xg,-0.1194
crosses_into_penalty_area,-0.3559
passes_into_final_third,-0.5076
passes_into_penalty_area,-0.2989
progressive_passes,0.2231
carry_progressive_distance,-0.6369
assisted_shots,-0.4532
fouled,-0.8438
pens_won,-0.3695
tackles,1.8655
interceptions,1.7074
blocks,2.8578
tackles_won,0.8338
dribble_tackles,3.1526
dribbles_vs,1.9852
pressures,0.2616
pressure_regains,0.5234
clearances,1.6601
errors,-0.5457
aerials_won,1.6223
aerials_lost,0.8647
ball_recoveries,0.8635
pens_conceded,-0.4415
fouls,-0.1266
cards_yellow_red,-0.2618
