position,LW
minutes,-0.7253
passes_completed,-0.4308
passes,-0.6298
dribbles_completed,-0.5559
dribbles,0.1384
passes_completed_short,-0.4085
passes_short,-0.406
passes_completed_medium,-0.2667
passes_medium,-0.4473
passes_completed_long,-0.9369
passes_long,-1.1491
passes_total_distance,-0.5761
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.5465
passes_switches,-0.5054
crosses,-0.6222
corner_kicks,-0.5565
passes_intercepted,0.0881
passes_blocked,0.5579
dispossessed,-0.4753
goals,-0.7238
assists,0.8924
pens_made,-0.2418
pens_att,-0.271
shots_total,0.4174
shots_on_target,0.497
sca,0.0045
gca,0.8359
xg,0.4506
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.2273
passes_into_penalty_area,-0.6586
progressive_passes,-0.5951
carry_progressive_distance,-0.6632
assisted_shots,-0.5013
fouled,0.2973
pens_won,-0.2935
tackles,0.487
interceptions,0.532
blocks,0.5847
tackles_won,0.7037
dribble_tackles,0.2108
dribbles_vs,0.7111
pressures,-0.1359
pressure_regains,-1.2591
clearances,-0.8902
errors,-0.3758
aerials_won,-0.928
aerials_lost,-0.4651
ball_recoveries,-0.9915
pens_conceded,-0.3182
fouls,-0.0282
cards_yellow_red,-0.1906
