position,RM
minutes,735.0
passes_completed,-0.4678
passes,-0.7607
dribbles_completed,2.1317
dribbles,2.9626
passes_completed_short,0.0516
passes_short,0.0012
passes_completed_medium,-0.5572
passes_medium,-0.7788
passes_completed_long,-0.9178
passes_long,-1.2129
passes_total_distance,-0.6586
passes_free_kicks,-0.7331
through_balls,0.2356
passes_pressure,0.7293
passes_switches,-1.1324
crosses,-0.429
corner_kicks,-0.3242
passes_intercepted,0.4386
passes_blocked,-0.0779
dispossessed,2.8811
goals,-0.724
assists,0.2105
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.5599
shots_on_target,-0.1285
sca,0.8041
gca,0.624
xg,-0.8031
crosses_into_penalty_area,-0.4176
passes_into_final_third,-0.1255
passes_into_penalty_area,0.0326
progressive_passes,0.4531
carry_progressive_distance,1.3692
assisted_shots,-0.1646
fouled,1.8096
pens_won,-0.2937
tackles,-0.085
interceptions,-1.3815
blocks,-0.0413
tackles_won,-0.1233
dribble_tackles,-0.7893
dribbles_vs,0.043
pressures,-0.4958
pressure_regains,-1.1263
clearances,-0.9418
errors,-0.376
aerials_won,-0.521
aerials_lost,-0.6917
ball_recoveries,-0.4153
pens_conceded,-0.3183
fouls,0.1366
cards_yellow_red,-0.1907
