position,LB
passes_completed,0.6793
passes,0.8951
dribbles_completed,1.6681
dribbles,1.5937
passes_completed_short,1.1667
passes_short,1.198
passes_completed_medium,0.362
passes_medium,0.5471
passes_completed_long,-0.2054
passes_long,-0.0612
passes_total_distance,0.3448
passes_free_kicks,-0.4454
through_balls,0.1277
passes_pressure,0.2327
passes_switches,-0.1547
crosses,1.1815
corner_kicks,-0.448
passes_intercepted,1.8263
passes_blocked,1.8175
dispossessed,0.3597
goals,-0.7415
assists,-0.233
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1145
shots_on_target,-0.9871
sca,0.2135
gca,0.0532
xg,-0.8489
crosses_into_penalty_area,1.6423
passes_into_final_third,0.4544
passes_into_penalty_area,0.3881
progressive_passes,1.1887
carry_progressive_distance,1.6198
assisted_shots,0.3043
fouled,0.4404
pens_won,-0.3695
tackles,0.8837
interceptions,1.4697
blocks,0.6603
tackles_won,0.9407
dribble_tackles,1.4493
dribbles_vs,0.9227
pressures,-0.1937
pressure_regains,0.0916
clearances,0.6855
errors,-0.5457
aerials_won,-0.1165
aerials_lost,0.4034
ball_recoveries,0.9502
pens_conceded,1.3078
fouls,-0.4563
cards_yellow_red,1.3498
