position,DM
minutes,-0.8004
passes_completed,-0.4993
passes,-0.164
dribbles_completed,0.3484
dribbles,0.8832
passes_completed_short,0.0065
passes_short,0.4743
passes_completed_medium,-0.5955
passes_medium,-0.4878
passes_completed_long,-0.8068
passes_long,-0.5876
passes_total_distance,-0.6432
passes_free_kicks,-0.3407
through_balls,-0.632
passes_pressure,-0.4543
passes_switches,-1.0851
crosses,-0.8975
corner_kicks,-0.5565
passes_intercepted,1.525
passes_blocked,2.3475
dispossessed,0.545
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.1885
shots_on_target,-0.3212
sca,-1.2097
gca,0.2738
xg,-0.6834
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.0341
passes_into_penalty_area,-0.8562
progressive_passes,-0.763
carry_progressive_distance,-0.9561
assisted_shots,-1.3951
fouled,-1.2752
pens_won,-0.2935
tackles,2.8134
interceptions,1.38
blocks,-0.5357
tackles_won,3.2104
dribble_tackles,0.091
dribbles_vs,0.0638
pressures,1.9497
pressure_regains,3.7354
clearances,-0.1463
errors,-0.3758
aerials_won,-0.8463
aerials_lost,-0.128
ball_recoveries,1.1422
pens_conceded,-0.3182
fouls,0.76
cards_yellow_red,-0.1906
