position,CM
minutes,777.0
passes_completed,-0.7666
passes,-1.0345
dribbles_completed,-0.604
dribbles,-0.8748
passes_completed_short,-0.9889
passes_short,-0.9753
passes_completed_medium,-0.3185
passes_medium,-0.4905
passes_completed_long,-0.7839
passes_long,-1.1582
passes_total_distance,-0.7053
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.301
passes_switches,-0.8985
crosses,-1.0404
corner_kicks,-0.5567
passes_intercepted,-1.0432
passes_blocked,-0.8508
dispossessed,-0.6284
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.3768
shots_on_target,-0.745
sca,-1.1148
gca,-1.0103
xg,-0.1421
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.0064
passes_into_penalty_area,-0.9457
progressive_passes,-0.7964
carry_progressive_distance,-1.3773
assisted_shots,-0.8966
fouled,-0.7266
pens_won,-0.2937
tackles,0.773
interceptions,1.269
blocks,1.1086
tackles_won,1.6072
dribble_tackles,0.0959
dribbles_vs,0.7512
pressures,2.7617
pressure_regains,0.603
clearances,-0.4575
errors,2.0535
aerials_won,-0.3211
aerials_lost,-0.4854
ball_recoveries,0.2488
pens_conceded,2.8593
fouls,2.4576
cards_yellow_red,-0.1907
