position,LM
minutes,-0.7444
passes_completed,-1.0602
passes,-1.0626
dribbles_completed,1.9591
dribbles,2.0622
passes_completed_short,-0.8286
passes_short,-0.7421
passes_completed_medium,-1.2217
passes_medium,-1.2366
passes_completed_long,-0.4068
passes_long,-0.5853
passes_total_distance,-0.9663
passes_free_kicks,-1.0216
through_balls,0.9513
passes_pressure,0.4402
passes_switches,-0.437
crosses,0.8914
corner_kicks,-0.5565
passes_intercepted,0.7613
passes_blocked,-0.8862
dispossessed,3.3893
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3162
shots_on_target,0.0667
sca,1.5832
gca,-0.016
xg,0.0723
crosses_into_penalty_area,3.1006
passes_into_final_third,-0.3935
passes_into_penalty_area,1.4876
progressive_passes,-0.053
carry_progressive_distance,0.8331
assisted_shots,1.4926
fouled,0.7502
pens_won,-0.2935
tackles,0.4115
interceptions,-0.2355
blocks,1.1616
tackles_won,0.5084
dribble_tackles,0.3375
dribbles_vs,0.1295
pressures,0.4917
pressure_regains,0.6259
clearances,-0.477
errors,-0.3758
aerials_won,2.0114
aerials_lost,1.4581
ball_recoveries,-0.2711
pens_conceded,-0.3182
fouls,1.2122
cards_yellow_red,-0.1906
