position,DM
passes_completed,0.1702
passes,0.0793
dribbles_completed,-0.6058
dribbles,-0.8757
passes_completed_short,0.5562
passes_short,0.2829
passes_completed_medium,0.064
passes_medium,0.2739
passes_completed_long,-0.5984
passes_long,-0.661
passes_total_distance,-0.0684
passes_free_kicks,-0.3407
through_balls,1.4131
passes_pressure,0.8719
passes_switches,-0.4669
crosses,-1.1355
corner_kicks,-0.5565
passes_intercepted,-1.1805
passes_blocked,-0.1797
dispossessed,-0.7612
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.7258
shots_on_target,-0.3212
sca,-0.5077
gca,-1.0099
xg,-0.8908
crosses_into_penalty_area,-0.8504
passes_into_final_third,0.4965
passes_into_penalty_area,0.0464
progressive_passes,0.1618
carry_progressive_distance,-1.0385
assisted_shots,-0.1518
fouled,0.2847
pens_won,-0.2935
tackles,2.1303
interceptions,-1.6369
blocks,1.7323
tackles_won,1.6966
dribble_tackles,0.8552
dribbles_vs,0.0638
pressures,0.5621
pressure_regains,2.5991
clearances,0.2012
errors,-0.3758
aerials_won,0.6059
aerials_lost,1.6709
ball_recoveries,3.6638
pens_conceded,-0.3182
fouls,0.76
cards_yellow_red,-0.1906
