position,RB
minutes,-1.0003
passes_completed,-0.822
passes,-0.859
dribbles_completed,-0.6858
dribbles,-0.6807
passes_completed_short,-0.7862
passes_short,-0.8079
passes_completed_medium,-0.7738
passes_medium,-0.8065
passes_completed_long,-0.7207
passes_long,-0.705
passes_total_distance,-0.8048
passes_free_kicks,-0.5974
through_balls,-0.5
passes_pressure,-0.862
passes_switches,-0.7076
crosses,-0.5701
corner_kicks,-0.3242
passes_intercepted,-0.7737
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.7025
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.5536
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.6203
progressive_passes,-0.7287
carry_progressive_distance,-0.851
assisted_shots,-0.6747
fouled,-0.7961
pens_won,-0.3681
tackles,-0.7947
interceptions,-0.7673
blocks,-0.7864
tackles_won,-0.8371
dribble_tackles,-0.6943
dribbles_vs,-0.7535
pressures,-0.8548
pressure_regains,-0.8773
clearances,-0.5591
errors,-0.5331
aerials_won,-0.6217
aerials_lost,-0.6987
ball_recoveries,-0.8813
pens_conceded,-0.4889
fouls,-0.8646
cards_yellow_red,-0.3235
