position,RM
passes_completed,-0.8184
passes,-0.8242
dribbles_completed,-0.3962
dribbles,-0.5165
passes_completed_short,-0.2933
passes_short,-0.2526
passes_completed_medium,-0.8502
passes_medium,-0.8216
passes_completed_long,-1.0874
passes_long,-0.8624
passes_total_distance,-1.0347
passes_free_kicks,-0.742
through_balls,-0.7252
passes_pressure,-0.7484
passes_switches,-0.0602
crosses,0.393
corner_kicks,0.4305
passes_intercepted,-0.4332
passes_blocked,0.6825
dispossessed,-0.4442
goals,0.3209
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1177
shots_on_target,0.6874
sca,0.0475
gca,-1.0626
xg,-0.2619
crosses_into_penalty_area,-0.1791
passes_into_final_third,-0.3659
passes_into_penalty_area,0.8789
progressive_passes,0.2751
carry_progressive_distance,-0.7766
assisted_shots,-0.0205
fouled,-0.9072
pens_won,-0.3695
tackles,-0.7993
interceptions,-0.9203
blocks,-0.8323
tackles_won,-1.0431
dribble_tackles,0.1105
dribbles_vs,-0.228
pressures,0.3295
pressure_regains,-0.0481
clearances,-0.6089
errors,-0.5457
aerials_won,-0.2617
aerials_lost,-0.2808
ball_recoveries,-1.0127
pens_conceded,-0.4415
fouls,-0.4384
cards_yellow_red,-0.2618
