position,LW
minutes,-0.416
passes_completed,-0.9529
passes,-0.8804
dribbles_completed,0.1363
dribbles,0.6878
passes_completed_short,-0.6265
passes_short,-0.5625
passes_completed_medium,-0.8565
passes_medium,-0.7551
passes_completed_long,-0.9109
passes_long,-0.8077
passes_total_distance,-0.9432
passes_free_kicks,-0.6812
through_balls,0.0497
passes_pressure,-0.5347
passes_switches,-0.1579
crosses,1.0859
corner_kicks,0.7218
passes_intercepted,-0.2787
passes_blocked,0.6627
dispossessed,0.8716
goals,0.3789
assists,1.5428
pens_made,-0.2418
pens_att,-0.271
shots_total,0.3916
shots_on_target,0.3861
sca,0.7403
gca,1.5576
xg,0.4223
crosses_into_penalty_area,-0.17
passes_into_final_third,-0.7416
passes_into_penalty_area,-0.4049
progressive_passes,-0.578
carry_progressive_distance,0.1634
assisted_shots,-0.0136
fouled,-0.4952
pens_won,-0.2935
tackles,-0.1467
interceptions,-1.2346
blocks,0.3715
tackles_won,-0.1536
dribble_tackles,-0.1637
dribbles_vs,-0.6147
pressures,1.9167
pressure_regains,0.0109
clearances,-0.2621
errors,-0.3758
aerials_won,-0.7495
aerials_lost,-0.128
ball_recoveries,-0.4337
pens_conceded,-0.3182
fouls,-0.3304
cards_yellow_red,-0.1906
