position,CM
passes_completed,-0.6678
passes,-0.4564
dribbles_completed,-0.8527
dribbles,-0.6687
passes_completed_short,-0.1993
passes_short,-0.0864
passes_completed_medium,-0.8966
passes_medium,-0.8939
passes_completed_long,-0.6437
passes_long,-0.0845
passes_total_distance,-0.8001
passes_free_kicks,-0.605
through_balls,0.6191
passes_pressure,0.4336
passes_switches,-0.6378
crosses,0.3205
corner_kicks,-0.0537
passes_intercepted,-0.2018
passes_blocked,0.7123
dispossessed,-0.6152
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.776
shots_on_target,-0.5958
sca,0.0401
gca,2.1315
xg,-0.5103
crosses_into_penalty_area,0.3984
passes_into_final_third,-0.6521
passes_into_penalty_area,0.073
progressive_passes,-1.0394
carry_progressive_distance,-1.1852
assisted_shots,0.1262
fouled,-0.7109
pens_won,-0.2935
tackles,0.748
interceptions,-0.5295
blocks,0.9798
tackles_won,0.0166
dribble_tackles,-0.9698
dribbles_vs,-0.1038
pressures,1.3154
pressure_regains,0.2352
clearances,-0.3773
errors,-0.3758
aerials_won,0.107
aerials_lost,-0.2268
ball_recoveries,0.1299
pens_conceded,-0.3182
fouls,0.5291
cards_yellow_red,-0.1906
