position,RW
passes_completed,-0.3684
passes,-0.4017
dribbles_completed,0.8027
dribbles,0.9326
passes_completed_short,0.4019
passes_short,0.561
passes_completed_medium,-0.6417
passes_medium,-0.7167
passes_completed_long,-1.0444
passes_long,-0.9971
passes_total_distance,-0.7917
passes_free_kicks,-0.8848
through_balls,-0.7252
passes_pressure,-0.1185
passes_switches,-0.3943
crosses,1.406
corner_kicks,-0.4808
passes_intercepted,1.438
passes_blocked,2.1418
dispossessed,0.809
goals,0.4781
assists,3.2183
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4368
shots_on_target,0.9352
sca,0.5032
gca,1.9949
xg,0.4989
crosses_into_penalty_area,1.4277
passes_into_final_third,-0.5347
passes_into_penalty_area,0.7077
progressive_passes,-0.3191
carry_progressive_distance,0.7496
assisted_shots,0.457
fouled,-0.81
pens_won,-0.3695
tackles,1.1299
interceptions,1.4788
blocks,0.5733
tackles_won,0.8469
dribble_tackles,2.6782
dribbles_vs,3.7197
pressures,2.2738
pressure_regains,1.9124
clearances,-0.0603
errors,-0.5457
aerials_won,0.0332
aerials_lost,0.4548
ball_recoveries,-0.6602
pens_conceded,-0.4415
fouls,0.8661
cards_yellow_red,-0.2618
