position,LB
minutes,-0.6806
passes_completed,-0.5388
passes,-0.5108
dribbles_completed,-0.5851
dribbles,-0.5284
passes_completed_short,-0.5312
passes_short,-0.5044
passes_completed_medium,-0.4916
passes_medium,-0.4532
passes_completed_long,-0.4693
passes_long,-0.4196
passes_total_distance,-0.5262
passes_free_kicks,-0.2654
through_balls,-0.2865
passes_pressure,-0.5596
passes_switches,-0.3793
crosses,-0.0421
corner_kicks,0.216
passes_intercepted,-0.4162
passes_blocked,-0.1491
dispossessed,-0.559
goals,-0.4721
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.4259
shots_on_target,-0.526
sca,-0.4275
gca,-0.4198
xg,-0.4653
crosses_into_penalty_area,-0.2735
passes_into_final_third,-0.4464
passes_into_penalty_area,-0.4373
progressive_passes,-0.5296
carry_progressive_distance,-0.5844
assisted_shots,-0.4544
fouled,-0.6183
pens_won,-0.3681
tackles,-0.5123
interceptions,-0.518
blocks,-0.5737
tackles_won,-0.5429
dribble_tackles,-0.4269
dribbles_vs,-0.4674
pressures,-0.5826
pressure_regains,-0.6402
clearances,-0.3948
errors,-0.5331
aerials_won,-0.5847
aerials_lost,-0.6155
ball_recoveries,-0.4181
pens_conceded,0.7569
fouls,-0.6227
cards_yellow_red,-0.3235
