position,DM
minutes,472.0
passes_completed,0.1889
passes,-0.029
dribbles_completed,-0.4017
dribbles,-0.6213
passes_completed_short,-0.4459
passes_short,-0.6307
passes_completed_medium,0.1136
passes_medium,0.0385
passes_completed_long,1.6993
passes_long,1.0731
passes_total_distance,0.5736
passes_free_kicks,-0.1221
through_balls,-0.6322
passes_pressure,-0.1602
passes_switches,0.6477
crosses,-0.9787
corner_kicks,-0.5567
passes_intercepted,-0.5168
passes_blocked,-1.3086
dispossessed,0.0956
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.2752
shots_on_target,-0.0941
sca,-1.0599
gca,-1.0103
xg,-0.4801
crosses_into_penalty_area,-0.8508
passes_into_final_third,0.1266
passes_into_penalty_area,-1.0098
progressive_passes,0.0192
carry_progressive_distance,-1.1374
assisted_shots,-0.8479
fouled,0.1381
pens_won,-0.2937
tackles,4.5765
interceptions,3.1472
blocks,-1.7519
tackles_won,4.4994
dribble_tackles,5.1266
dribbles_vs,2.2872
pressures,0.8917
pressure_regains,2.4876
clearances,0.592
errors,-0.376
aerials_won,1.3579
aerials_lost,-0.9316
ball_recoveries,1.5566
pens_conceded,-0.3183
fouls,1.0434
cards_yellow_red,-0.1907
