position,RB
minutes,-1.0174
passes_completed,-0.8498
passes,-0.882
dribbles_completed,-0.6858
dribbles,-0.6655
passes_completed_short,-0.8318
passes_short,-0.8484
passes_completed_medium,-0.7939
passes_medium,-0.8162
passes_completed_long,-0.7207
passes_long,-0.7216
passes_total_distance,-0.8259
passes_free_kicks,-0.6158
through_balls,-0.5
passes_pressure,-0.9278
passes_switches,-0.7259
crosses,-0.5155
corner_kicks,-0.3242
passes_intercepted,-0.734
passes_blocked,-0.7721
dispossessed,-0.7273
goals,-0.4721
assists,-0.5781
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.6611
shots_on_target,-0.5775
sca,-0.73
gca,-0.6302
xg,-0.5088
crosses_into_penalty_area,-0.4603
passes_into_final_third,-0.7163
passes_into_penalty_area,-0.5898
progressive_passes,-0.7547
carry_progressive_distance,-0.8499
assisted_shots,-0.6747
fouled,-0.8215
pens_won,-0.3681
tackles,-0.8323
interceptions,-0.7317
blocks,-0.8502
tackles_won,-0.8076
dribble_tackles,-0.7477
dribbles_vs,-0.7916
pressures,-0.8527
pressure_regains,-0.8615
clearances,-0.5899
errors,-0.5331
aerials_won,-0.6772
aerials_lost,-0.6571
ball_recoveries,-0.8925
pens_conceded,-0.4889
fouls,-0.8915
cards_yellow_red,-0.3235
