position,AM
minutes,0.0732
passes_completed,-0.6808
passes,-0.6656
dribbles_completed,-0.8404
dribbles,-0.7731
passes_completed_short,-0.2571
passes_short,-0.1648
passes_completed_medium,-0.796
passes_medium,-0.7808
passes_completed_long,-0.6905
passes_long,-0.6043
passes_total_distance,-0.7787
passes_free_kicks,0.0222
through_balls,-0.632
passes_pressure,-0.2366
passes_switches,-0.5023
crosses,-0.1912
corner_kicks,1.3208
passes_intercepted,0.3388
passes_blocked,-0.2693
dispossessed,0.4114
goals,-0.1272
assists,0.0635
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.346
shots_on_target,-0.2631
sca,0.5168
gca,-0.0838
xg,0.044
crosses_into_penalty_area,-0.4823
passes_into_final_third,-0.5095
passes_into_penalty_area,-0.9819
progressive_passes,-0.9903
carry_progressive_distance,-1.0335
assisted_shots,1.0714
fouled,0.0228
pens_won,-0.2935
tackles,-0.6132
interceptions,-0.2222
blocks,-0.714
tackles_won,-0.6525
dribble_tackles,-0.3348
dribbles_vs,-0.5033
pressures,2.233
pressure_regains,1.3764
clearances,-0.7958
errors,-0.3758
aerials_won,-0.6653
aerials_lost,-0.0296
ball_recoveries,-0.3215
pens_conceded,-0.3182
fouls,0.2316
cards_yellow_red,-0.1906
