position,RM
passes_completed,-0.5494
passes,-0.6258
dribbles_completed,2.258
dribbles,1.5166
passes_completed_short,-0.1955
passes_short,-0.2087
passes_completed_medium,-0.5949
passes_medium,-0.6051
passes_completed_long,-0.9965
passes_long,-1.1699
passes_total_distance,-0.7705
passes_free_kicks,-0.8012
through_balls,-0.632
passes_pressure,-1.0776
passes_switches,-0.3938
crosses,1.0214
corner_kicks,-0.5565
passes_intercepted,1.2079
passes_blocked,0.044
dispossessed,0.9109
goals,-0.7238
assists,2.2245
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8346
shots_on_target,-0.1128
sca,1.5032
gca,1.483
xg,-0.354
crosses_into_penalty_area,0.471
passes_into_final_third,-0.3665
passes_into_penalty_area,2.198
progressive_passes,0.4565
carry_progressive_distance,1.5948
assisted_shots,1.2876
fouled,0.3543
pens_won,-0.2935
tackles,0.2425
interceptions,1.0971
blocks,-0.2948
tackles_won,0.1242
dribble_tackles,0.0466
dribbles_vs,0.2243
pressures,-0.1453
pressure_regains,-0.196
clearances,-0.9027
errors,3.542
aerials_won,-0.9488
aerials_lost,-0.7451
ball_recoveries,-1.0511
pens_conceded,-0.3182
fouls,-0.5315
cards_yellow_red,-0.1906
