position,WB
minutes,-0.7314
passes_completed,-0.2874
passes,-0.2019
dribbles_completed,-0.7738
dribbles,-0.5475
passes_completed_short,-0.0652
passes_short,-0.174
passes_completed_medium,-0.2875
passes_medium,-0.4038
passes_completed_long,-0.6161
passes_long,0.0006
passes_total_distance,-0.3979
passes_free_kicks,-0.5206
through_balls,-0.632
passes_pressure,0.1758
passes_switches,-0.4844
crosses,0.791
corner_kicks,-0.5565
passes_intercepted,-0.3638
passes_blocked,0.925
dispossessed,0.5081
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.111
shots_on_target,-1.0285
sca,-0.9889
gca,-1.0099
xg,-0.7382
crosses_into_penalty_area,0.6517
passes_into_final_third,-0.1943
passes_into_penalty_area,0.0209
progressive_passes,0.1199
carry_progressive_distance,-0.3832
assisted_shots,-0.7852
fouled,-1.0913
pens_won,-0.2935
tackles,1.8016
interceptions,1.0271
blocks,0.6539
tackles_won,0.021
dribble_tackles,3.0611
dribbles_vs,0.5247
pressures,0.3283
pressure_regains,0.0336
clearances,0.6471
errors,-0.3758
aerials_won,-0.7093
aerials_lost,-0.6654
ball_recoveries,-0.4813
pens_conceded,-0.3182
fouls,0.3632
cards_yellow_red,-0.1906
