position,RB
minutes,4184.0
passes_completed,0.988
passes,1.2464
dribbles_completed,-0.7445
dribbles,-0.6989
passes_completed_short,0.5057
passes_short,0.5154
passes_completed_medium,1.0671
passes_medium,1.222
passes_completed_long,1.0575
passes_long,1.5004
passes_total_distance,1.0743
passes_free_kicks,0.0694
through_balls,-0.4797
passes_pressure,0.3883
passes_switches,0.5407
crosses,1.0818
corner_kicks,-0.4954
passes_intercepted,0.7139
passes_blocked,0.5525
dispossessed,-0.709
goals,-0.4775
assists,-0.0815
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7224
shots_on_target,-0.6071
sca,-0.2305
gca,-0.149
xg,-0.6902
crosses_into_penalty_area,1.2797
passes_into_final_third,0.5358
passes_into_penalty_area,1.047
progressive_passes,1.4437
carry_progressive_distance,-0.5446
assisted_shots,-0.0363
fouled,-0.8519
pens_won,-0.2937
tackles,-0.1614
interceptions,-0.603
blocks,0.929
tackles_won,-0.2941
dribble_tackles,-0.1846
dribbles_vs,-0.4298
pressures,-0.6738
pressure_regains,-0.3953
clearances,0.4871
errors,0.5264
aerials_won,0.0969
aerials_lost,-0.4562
ball_recoveries,0.3801
pens_conceded,0.2718
fouls,-1.0694
cards_yellow_red,-0.1907
