position,GK
passes_completed,-0.9156
passes,-0.8153
dribbles_completed,-1.1211
dribbles,-1.11
passes_completed_short,-1.8402
passes_short,-2.019
passes_completed_medium,-0.8078
passes_medium,-1.0974
passes_completed_long,1.7765
passes_long,2.3164
passes_total_distance,0.3351
passes_free_kicks,2.3735
through_balls,-0.5435
passes_pressure,-1.8136
passes_switches,1.2816
crosses,-1.0101
corner_kicks,-0.4808
passes_intercepted,-1.3565
passes_blocked,-1.5832
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.1854
shots_on_target,-0.9871
sca,-1.4145
gca,-1.0626
xg,-0.8421
crosses_into_penalty_area,-0.8365
passes_into_final_third,-1.3535
passes_into_penalty_area,-1.219
progressive_passes,-1.7447
carry_progressive_distance,-1.1952
assisted_shots,-1.2128
fouled,-1.363
pens_won,-0.3695
tackles,-1.803
interceptions,-1.569
blocks,-2.1116
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7787
pressures,-2.1214
pressure_regains,-2.259
clearances,-1.008
errors,-0.3279
aerials_won,-1.1225
aerials_lost,-1.2325
ball_recoveries,-1.1983
pens_conceded,-0.4415
fouls,-1.8668
cards_yellow_red,-0.2618
