position,LB
passes_completed,-0.1051
passes,0.2829
dribbles_completed,-0.6485
dribbles,-0.4562
passes_completed_short,0.0356
passes_short,0.1766
passes_completed_medium,-0.0843
passes_medium,0.2514
passes_completed_long,-0.3697
passes_long,0.051
passes_total_distance,-0.2209
passes_free_kicks,-0.2452
through_balls,-0.632
passes_pressure,0.5174
passes_switches,-0.8175
crosses,0.098
corner_kicks,-0.5565
passes_intercepted,0.5268
passes_blocked,1.4536
dispossessed,-1.0082
goals,-0.3809
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.8299
shots_on_target,-0.8819
sca,-0.7075
gca,-0.4777
xg,-0.6759
crosses_into_penalty_area,0.2076
passes_into_final_third,0.3174
passes_into_penalty_area,-0.2783
progressive_passes,0.1662
carry_progressive_distance,-0.5374
assisted_shots,-0.7937
fouled,0.1135
pens_won,-0.2935
tackles,1.5012
interceptions,2.1157
blocks,0.9411
tackles_won,0.675
dribble_tackles,0.7805
dribbles_vs,-0.1431
pressures,-0.7634
pressure_regains,-0.5765
clearances,0.714
errors,-0.3758
aerials_won,0.9105
aerials_lost,-0.2085
ball_recoveries,1.0524
pens_conceded,-0.3182
fouls,-0.6876
cards_yellow_red,-0.1906
