position,LM
minutes,993.0
passes_completed,-0.7224
passes,-0.7407
dribbles_completed,1.5548
dribbles,1.6181
passes_completed_short,-0.4841
passes_short,-0.5564
passes_completed_medium,-0.5583
passes_medium,-0.5048
passes_completed_long,-1.0131
passes_long,-1.006
passes_total_distance,-0.817
passes_free_kicks,-1.022
through_balls,-0.6322
passes_pressure,-0.3436
passes_switches,-0.521
crosses,0.8077
corner_kicks,-0.4706
passes_intercepted,-0.3705
passes_blocked,0.3839
dispossessed,0.534
goals,-0.2046
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0043
shots_on_target,0.3041
sca,0.8206
gca,-0.2039
xg,0.0206
crosses_into_penalty_area,0.111
passes_into_final_third,-0.46
passes_into_penalty_area,-0.4575
progressive_passes,-0.6062
carry_progressive_distance,2.3716
assisted_shots,0.8173
fouled,1.0291
pens_won,-0.2937
tackles,1.2494
interceptions,0.4472
blocks,0.356
tackles_won,0.8582
dribble_tackles,0.7223
dribbles_vs,0.1587
pressures,0.9115
pressure_regains,1.0916
clearances,-0.5243
errors,-0.376
aerials_won,-0.9548
aerials_lost,-0.857
ball_recoveries,-0.3165
pens_conceded,-0.3183
fouls,-0.577
cards_yellow_red,-0.1907
