position,WB
minutes,-0.3656
passes_completed,-0.4418
passes,-0.4217
dribbles_completed,-0.0564
dribbles,-0.0563
passes_completed_short,-0.3011
passes_short,-0.2983
passes_completed_medium,-0.4624
passes_medium,-0.4176
passes_completed_long,-0.5484
passes_long,-0.4889
passes_total_distance,-0.5005
passes_free_kicks,-0.5789
through_balls,-0.5
passes_pressure,-0.4281
passes_switches,-0.6529
crosses,-0.0785
corner_kicks,-0.2996
passes_intercepted,-0.2971
passes_blocked,0.0502
dispossessed,0.09
goals,-0.3403
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.2495
shots_on_target,-0.3198
sca,-0.3725
gca,-0.3146
xg,-0.2773
crosses_into_penalty_area,-0.3669
passes_into_final_third,-0.4278
passes_into_penalty_area,-0.3764
progressive_passes,-0.4257
carry_progressive_distance,-0.2351
assisted_shots,-0.3718
fouled,-0.1358
pens_won,-0.3681
tackles,-0.0793
interceptions,-0.1974
blocks,-0.0631
tackles_won,-0.1015
dribble_tackles,-0.4269
dribbles_vs,-0.5818
pressures,-0.1009
pressure_regains,-0.0949
clearances,-0.1792
errors,-0.5331
aerials_won,-0.2887
aerials_lost,-0.4284
ball_recoveries,-0.3023
pens_conceded,-0.4889
fouls,-0.0851
cards_yellow_red,-0.3235
