position,LW
passes_completed,-1.4828
passes,-1.4123
dribbles_completed,0.2966
dribbles,1.0969
passes_completed_short,-1.3077
passes_short,-1.2056
passes_completed_medium,-1.2379
passes_medium,-1.2253
passes_completed_long,-1.2337
passes_long,-1.0186
passes_total_distance,-1.4037
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-0.599
passes_switches,-0.6466
crosses,0.5914
corner_kicks,-0.5565
passes_intercepted,-0.5482
passes_blocked,1.1917
dispossessed,2.0609
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-0.0086
shots_on_target,-0.3442
sca,-0.2062
gca,0.232
xg,-0.0885
crosses_into_penalty_area,0.137
passes_into_final_third,-1.0271
passes_into_penalty_area,0.4389
progressive_passes,-0.4473
carry_progressive_distance,1.0465
assisted_shots,-0.5932
fouled,-0.722
pens_won,-0.2935
tackles,-1.1423
interceptions,0.1143
blocks,-0.156
tackles_won,-1.3474
dribble_tackles,-0.698
dribbles_vs,-0.3306
pressures,1.5311
pressure_regains,0.0385
clearances,-0.9311
errors,-0.3758
aerials_won,-0.7153
aerials_lost,-0.022
ball_recoveries,-0.0584
pens_conceded,-0.3182
fouls,-0.6876
cards_yellow_red,-0.1906
