position,CM
minutes,829.0
passes_completed,-0.4018
passes,0.0042
dribbles_completed,0.5525
dribbles,1.3065
passes_completed_short,-0.3122
passes_short,-0.0802
passes_completed_medium,-0.5143
passes_medium,-0.332
passes_completed_long,-0.1255
passes_long,0.2345
passes_total_distance,-0.3742
passes_free_kicks,1.6681
through_balls,-0.6322
passes_pressure,1.746
passes_switches,0.5822
crosses,0.4759
corner_kicks,2.1228
passes_intercepted,0.4327
passes_blocked,2.4136
dispossessed,0.6738
goals,-0.724
assists,0.9697
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.3039
shots_on_target,-1.029
sca,1.227
gca,0.9217
xg,-0.5791
crosses_into_penalty_area,-0.4667
passes_into_final_third,-0.1626
passes_into_penalty_area,0.2202
progressive_passes,1.0034
carry_progressive_distance,-0.098
assisted_shots,1.4111
fouled,0.6818
pens_won,-0.2937
tackles,1.7576
interceptions,1.5407
blocks,2.5984
tackles_won,1.3912
dribble_tackles,4.0247
dribbles_vs,4.2823
pressures,1.7968
pressure_regains,2.8779
clearances,-0.0349
errors,-0.376
aerials_won,1.5947
aerials_lost,0.0258
ball_recoveries,1.2734
pens_conceded,-0.3183
fouls,-0.8141
cards_yellow_red,-0.1907
