position,CM
minutes,0.4392
passes_completed,-0.5018
passes,-0.6428
dribbles_completed,-0.7722
dribbles,-0.8992
passes_completed_short,-0.1776
passes_short,-0.2485
passes_completed_medium,-0.4395
passes_medium,-0.4619
passes_completed_long,-0.9346
passes_long,-1.0271
passes_total_distance,-0.661
passes_free_kicks,-0.7931
through_balls,-0.632
passes_pressure,-0.0152
passes_switches,-1.0207
crosses,-0.9438
corner_kicks,-0.5197
passes_intercepted,-0.4948
passes_blocked,-0.5639
dispossessed,-0.976
goals,-0.0576
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.0558
shots_on_target,-0.2689
sca,-0.641
gca,-0.6652
xg,0.2504
crosses_into_penalty_area,-0.4393
passes_into_final_third,-0.3674
passes_into_penalty_area,-0.7622
progressive_passes,-0.2202
carry_progressive_distance,-1.0221
assisted_shots,-0.7274
fouled,0.0102
pens_won,-0.2935
tackles,-0.0883
interceptions,0.1452
blocks,0.5729
tackles_won,-0.2097
dribble_tackles,0.2041
dribbles_vs,0.4878
pressures,0.4988
pressure_regains,-0.147
clearances,-0.2686
errors,-0.3758
aerials_won,-0.006
aerials_lost,0.0815
ball_recoveries,-0.628
pens_conceded,-0.3182
fouls,-0.2245
cards_yellow_red,1.4464
