position,RB
minutes,540.0
passes_completed,0.2663
passes,0.3862
dribbles_completed,-0.5076
dribbles,-0.4769
passes_completed_short,0.6242
passes_short,0.536
passes_completed_medium,-0.0042
passes_medium,0.1618
passes_completed_long,0.0881
passes_long,0.2831
passes_total_distance,0.0944
passes_free_kicks,0.3546
through_balls,-0.6322
passes_pressure,0.5133
passes_switches,0.0334
crosses,-0.3111
corner_kicks,-0.5567
passes_intercepted,0.0957
passes_blocked,-0.1623
dispossessed,-1.0377
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.1598
shots_on_target,-0.6204
sca,-0.7323
gca,-1.0103
xg,-0.7714
crosses_into_penalty_area,-0.2612
passes_into_final_third,-0.8094
passes_into_penalty_area,-1.0473
progressive_passes,-0.563
carry_progressive_distance,-0.9567
assisted_shots,-1.1563
fouled,-0.7649
pens_won,-0.2937
tackles,0.0036
interceptions,-0.2435
blocks,1.5791
tackles_won,-0.0876
dribble_tackles,1.6517
dribbles_vs,0.9669
pressures,0.1679
pressure_regains,0.9346
clearances,1.2929
errors,-0.376
aerials_won,0.2049
aerials_lost,0.0576
ball_recoveries,0.5026
pens_conceded,-0.3183
fouls,-0.1553
cards_yellow_red,-0.1907
