position,FW
minutes,2266.0
passes_completed,-0.8992
passes,-0.9289
dribbles_completed,0.0709
dribbles,-0.0296
passes_completed_short,-0.6568
passes_short,-0.5019
passes_completed_medium,-0.8559
passes_medium,-0.9023
passes_completed_long,-0.8053
passes_long,-0.9369
passes_total_distance,-0.9216
passes_free_kicks,-0.8814
through_balls,0.2123
passes_pressure,-0.0213
passes_switches,-1.0544
crosses,-0.4152
corner_kicks,-0.5567
passes_intercepted,-0.0888
passes_blocked,-0.126
dispossessed,1.4619
goals,-0.0411
assists,-0.1344
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.7615
shots_on_target,0.8209
sca,0.4474
gca,0.2266
xg,1.1921
crosses_into_penalty_area,-0.1483
passes_into_final_third,-0.5067
passes_into_penalty_area,0.0586
progressive_passes,-0.3274
carry_progressive_distance,-0.8998
assisted_shots,0.3728
fouled,0.8571
pens_won,0.6482
tackles,-0.8409
interceptions,-1.0562
blocks,-0.9152
tackles_won,-0.7251
dribble_tackles,-1.0171
dribbles_vs,-0.9453
pressures,0.1515
pressure_regains,0.4687
clearances,-0.6568
errors,-0.376
aerials_won,0.6218
aerials_lost,2.18
ball_recoveries,-1.3227
pens_conceded,-0.3183
fouls,0.0136
cards_yellow_red,1.4877
