position,AM
minutes,686.0
passes_completed,0.4312
passes,0.4201
dribbles_completed,-0.9532
dribbles,-1.0005
passes_completed_short,1.006
passes_short,0.8745
passes_completed_medium,0.0863
passes_medium,0.168
passes_completed_long,-0.2577
passes_long,-0.0678
passes_total_distance,0.1164
passes_free_kicks,0.6808
through_balls,-0.6322
passes_pressure,0.1811
passes_switches,-0.13
crosses,0.379
corner_kicks,0.066
passes_intercepted,-0.3201
passes_blocked,-0.7162
dispossessed,-0.3756
goals,0.0279
assists,0.2806
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.604
shots_on_target,-0.0642
sca,0.8751
gca,0.157
xg,0.24
crosses_into_penalty_area,-0.3867
passes_into_final_third,0.9468
passes_into_penalty_area,0.1283
progressive_passes,0.5484
carry_progressive_distance,-0.7368
assisted_shots,0.3002
fouled,-0.0701
pens_won,-0.2937
tackles,0.3603
interceptions,0.0085
blocks,-0.7013
tackles_won,-0.2304
dribble_tackles,0.2993
dribbles_vs,0.804
pressures,1.5175
pressure_regains,1.6698
clearances,-0.3045
errors,-0.376
aerials_won,-0.4769
aerials_lost,0.1717
ball_recoveries,0.8175
pens_conceded,-0.3183
fouls,1.1425
cards_yellow_red,-0.1907
