position,LW
passes_completed,0.6796
passes,0.7755
dribbles_completed,1.1862
dribbles,1.0385
passes_completed_short,1.5071
passes_short,1.5413
passes_completed_medium,0.1545
passes_medium,0.2781
passes_completed_long,-0.4211
passes_long,-0.3199
passes_total_distance,0.1224
passes_free_kicks,1.2954
through_balls,1.313
passes_pressure,0.8059
passes_switches,-0.4576
crosses,0.3264
corner_kicks,2.2406
passes_intercepted,0.247
passes_blocked,0.5684
dispossessed,0.4581
goals,0.8995
assists,3.7145
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.5934
shots_on_target,1.5994
sca,2.7658
gca,3.2799
xg,0.6321
crosses_into_penalty_area,0.179
passes_into_final_third,0.5296
passes_into_penalty_area,3.1737
progressive_passes,1.5446
carry_progressive_distance,1.8602
assisted_shots,3.078
fouled,-0.5496
pens_won,-0.3695
tackles,-1.1452
interceptions,-0.9864
blocks,-0.6123
tackles_won,-0.9493
dribble_tackles,-1.0055
dribbles_vs,-1.2762
pressures,0.0482
pressure_regains,0.2924
clearances,-0.8797
errors,-0.5457
aerials_won,-1.0935
aerials_lost,-0.9748
ball_recoveries,-0.8081
pens_conceded,-0.4415
fouls,-1.3765
cards_yellow_red,-0.2618
