position,DM
minutes,651.0
passes_completed,2.5638
passes,2.4286
dribbles_completed,1.1957
dribbles,0.512
passes_completed_short,1.1463
passes_short,1.0023
passes_completed_medium,2.4279
passes_medium,2.4135
passes_completed_long,3.8546
passes_long,2.9094
passes_total_distance,3.2346
passes_free_kicks,2.7299
through_balls,-0.6322
passes_pressure,1.3979
passes_switches,3.9363
crosses,-0.7939
corner_kicks,1.0181
passes_intercepted,0.4108
passes_blocked,-0.2508
dispossessed,-0.3197
goals,-0.724
assists,0.3372
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.8978
shots_on_target,-1.029
sca,-0.1088
gca,0.2198
xg,-0.8911
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.3394
passes_into_penalty_area,-0.6593
progressive_passes,1.4862
carry_progressive_distance,0.448
assisted_shots,0.3914
fouled,0.3895
pens_won,-0.2937
tackles,1.9584
interceptions,-0.4812
blocks,-0.8299
tackles_won,2.5155
dribble_tackles,1.4911
dribbles_vs,0.9533
pressures,-1.0522
pressure_regains,-0.1721
clearances,-0.2663
errors,-0.376
aerials_won,-0.5806
aerials_lost,-0.8969
ball_recoveries,0.9701
pens_conceded,-0.3183
fouls,-0.2536
cards_yellow_red,-0.1907
