position,DM
minutes,-0.6889
passes_completed,2.333
passes,2.3373
dribbles_completed,1.9786
dribbles,0.8361
passes_completed_short,1.8722
passes_short,1.7629
passes_completed_medium,1.905
passes_medium,1.7677
passes_completed_long,2.5521
passes_long,2.6685
passes_total_distance,2.4749
passes_free_kicks,5.6581
through_balls,3.2508
passes_pressure,1.6239
passes_switches,2.5179
crosses,0.672
corner_kicks,0.657
passes_intercepted,-1.4289
passes_blocked,-1.0648
dispossessed,0.239
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,0.7862
shots_on_target,-0.1333
sca,1.2841
gca,-1.0099
xg,0.0277
crosses_into_penalty_area,-0.2045
passes_into_final_third,3.1874
passes_into_penalty_area,0.9774
progressive_passes,1.805
carry_progressive_distance,2.2256
assisted_shots,1.49
fouled,1.0497
pens_won,-0.2935
tackles,-0.6714
interceptions,-1.255
blocks,-1.489
tackles_won,-0.8775
dribble_tackles,0.0135
dribbles_vs,-0.8982
pressures,-1.177
pressure_regains,-1.0951
clearances,-1.0151
errors,-0.3758
aerials_won,-0.953
aerials_lost,-0.9478
ball_recoveries,-0.0297
pens_conceded,4.6917
fouls,-0.5652
cards_yellow_red,-0.1906
