position,LB
passes_completed,0.6374
passes,0.8087
dribbles_completed,1.1316
dribbles,0.7551
passes_completed_short,0.544
passes_short,0.5807
passes_completed_medium,0.4463
passes_medium,0.5827
passes_completed_long,0.6447
passes_long,0.5767
passes_total_distance,0.6768
passes_free_kicks,0.1538
through_balls,-0.3097
passes_pressure,0.9822
passes_switches,1.9023
crosses,1.8612
corner_kicks,-0.1939
passes_intercepted,0.6123
passes_blocked,0.7383
dispossessed,0.3024
goals,-0.4627
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.1517
shots_on_target,-0.3281
sca,0.193
gca,-0.3638
xg,-0.664
crosses_into_penalty_area,0.8884
passes_into_final_third,0.3842
passes_into_penalty_area,0.102
progressive_passes,0.6332
carry_progressive_distance,2.2287
assisted_shots,0.1748
fouled,0.3887
pens_won,-0.3695
tackles,0.2079
interceptions,0.8651
blocks,0.4034
tackles_won,0.4014
dribble_tackles,0.8998
dribbles_vs,0.9656
pressures,-0.2535
pressure_regains,-0.2879
clearances,-0.3658
errors,2.4437
aerials_won,-0.3707
aerials_lost,-0.117
ball_recoveries,1.1787
pens_conceded,0.8366
fouls,0.007
cards_yellow_red,2.0932
