position,CM
minutes,-0.5537
passes_completed,-0.6669
passes,-0.6891
dribbles_completed,-0.1822
dribbles,-0.0868
passes_completed_short,-0.5892
passes_short,-0.578
passes_completed_medium,-0.6664
passes_medium,-0.6801
passes_completed_long,-0.6276
passes_long,-0.6496
passes_total_distance,-0.6855
passes_free_kicks,-0.5789
through_balls,-0.2865
passes_pressure,-0.6253
passes_switches,-0.6347
crosses,-0.297
corner_kicks,-0.226
passes_intercepted,-0.6546
passes_blocked,-0.4232
dispossessed,0.3063
goals,-0.2085
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,-0.0142
shots_on_target,-0.0104
sca,-0.3038
gca,-0.4198
xg,-0.2628
crosses_into_penalty_area,-0.1802
passes_into_final_third,-0.6232
passes_into_penalty_area,-0.4373
progressive_passes,-0.6595
carry_progressive_distance,-0.4326
assisted_shots,-0.3167
fouled,-0.1358
pens_won,-0.3681
tackles,-0.6252
interceptions,-0.518
blocks,-0.4673
tackles_won,-0.6311
dribble_tackles,-0.6943
dribbles_vs,-0.4674
pressures,-0.3277
pressure_regains,-0.411
clearances,-0.5283
errors,-0.5331
aerials_won,-0.4552
aerials_lost,-0.0957
ball_recoveries,-0.5899
pens_conceded,-0.4889
fouls,-0.327
cards_yellow_red,-0.3235
