position,LM
minutes,506.0
passes_completed,-0.602
passes,-0.4887
dribbles_completed,0.9141
dribbles,0.6604
passes_completed_short,-0.2138
passes_short,-0.2441
passes_completed_medium,-0.864
passes_medium,-0.8844
passes_completed_long,-0.2522
passes_long,0.335
passes_total_distance,-0.5634
passes_free_kicks,0.6569
through_balls,-0.6322
passes_pressure,1.054
passes_switches,0.3199
crosses,0.4778
corner_kicks,1.3006
passes_intercepted,0.227
passes_blocked,-0.8268
dispossessed,0.1954
goals,0.2954
assists,2.0812
pens_made,-0.2419
pens_att,-0.2711
shots_total,1.4819
shots_on_target,1.1511
sca,1.0622
gca,2.1549
xg,0.3868
crosses_into_penalty_area,-0.2216
passes_into_final_third,0.3359
passes_into_penalty_area,-0.4734
progressive_passes,-0.3484
carry_progressive_distance,-0.7716
assisted_shots,0.3926
fouled,-0.7044
pens_won,-0.2937
tackles,-1.7588
interceptions,-0.8937
blocks,-0.6736
tackles_won,-1.5254
dribble_tackles,-0.9668
dribbles_vs,-0.7178
pressures,0.1541
pressure_regains,-1.0265
clearances,-0.9084
errors,-0.376
aerials_won,-1.1372
aerials_lost,-0.9582
ball_recoveries,-0.7548
pens_conceded,-0.3183
fouls,-0.8926
cards_yellow_red,-0.1907
