position,CM
minutes,2479.0
passes_completed,0.8361
passes,0.5675
dribbles_completed,0.1982
dribbles,-0.0622
passes_completed_short,0.594
passes_short,0.4765
passes_completed_medium,0.8077
passes_medium,0.6127
passes_completed_long,0.8098
passes_long,0.3889
passes_total_distance,0.885
passes_free_kicks,0.1774
through_balls,-0.6322
passes_pressure,0.7907
passes_switches,1.3274
crosses,-1.0761
corner_kicks,-0.5567
passes_intercepted,0.0145
passes_blocked,-1.1764
dispossessed,0.0231
goals,-0.516
assists,-0.4803
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.799
shots_on_target,-0.584
sca,-0.4713
gca,-0.8488
xg,-0.7868
crosses_into_penalty_area,-0.8508
passes_into_final_third,1.4222
passes_into_penalty_area,-0.5698
progressive_passes,0.3151
carry_progressive_distance,-0.4362
assisted_shots,-0.6135
fouled,0.444
pens_won,-0.2937
tackles,0.9961
interceptions,2.9935
blocks,-0.8103
tackles_won,1.3381
dribble_tackles,0.9657
dribbles_vs,0.5032
pressures,-0.1279
pressure_regains,0.1797
clearances,-0.1192
errors,-0.376
aerials_won,0.3976
aerials_lost,-0.6111
ball_recoveries,1.1284
pens_conceded,-0.3183
fouls,0.1895
cards_yellow_red,1.3435
