position,LW
minutes,-0.6464
passes_completed,-0.93
passes,-0.9809
dribbles_completed,1.2301
dribbles,1.4459
passes_completed_short,-0.7166
passes_short,-0.6278
passes_completed_medium,-0.8802
passes_medium,-1.001
passes_completed_long,-0.7841
passes_long,-0.9795
passes_total_distance,-0.9749
passes_free_kicks,-1.0216
through_balls,-0.632
passes_pressure,-1.4334
passes_switches,-0.5362
crosses,0.0537
corner_kicks,-0.2523
passes_intercepted,0.0206
passes_blocked,0.9415
dispossessed,1.3051
goals,1.1126
assists,0.5135
pens_made,-0.2418
pens_att,-0.271
shots_total,1.5408
shots_on_target,1.3276
sca,1.1803
gca,-0.2972
xg,1.0659
crosses_into_penalty_area,-0.8504
passes_into_final_third,-0.9386
passes_into_penalty_area,0.4463
progressive_passes,-0.4148
carry_progressive_distance,0.2422
assisted_shots,0.4456
fouled,-0.1497
pens_won,-0.2935
tackles,-0.641
interceptions,-1.3019
blocks,-0.3356
tackles_won,0.1254
dribble_tackles,-1.013
dribbles_vs,-1.03
pressures,-0.6619
pressure_regains,-0.1593
clearances,-0.6293
errors,-0.3758
aerials_won,-0.4918
aerials_lost,0.0043
ball_recoveries,-0.5639
pens_conceded,-0.3182
fouls,-0.4873
cards_yellow_red,-0.1906
