position,WB
minutes,798.0
passes_completed,-0.4567
passes,-0.0469
dribbles_completed,0.0007
dribbles,-0.4268
passes_completed_short,-0.3447
passes_short,-0.3307
passes_completed_medium,-0.3938
passes_medium,-0.0207
passes_completed_long,-0.5186
passes_long,-0.0578
passes_total_distance,-0.531
passes_free_kicks,-0.889
through_balls,-0.6322
passes_pressure,0.2378
passes_switches,-0.5491
crosses,0.9106
corner_kicks,-0.4496
passes_intercepted,-0.2715
passes_blocked,2.4152
dispossessed,-0.1386
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,0.0935
shots_on_target,-0.476
sca,-0.5809
gca,-0.5086
xg,-0.4859
crosses_into_penalty_area,0.346
passes_into_final_third,-1.0045
passes_into_penalty_area,-0.0733
progressive_passes,-0.3236
carry_progressive_distance,-0.7299
assisted_shots,-0.7477
fouled,-0.1416
pens_won,-0.2937
tackles,1.1014
interceptions,0.485
blocks,0.3083
tackles_won,0.9249
dribble_tackles,0.0555
dribbles_vs,-0.3813
pressures,0.7358
pressure_regains,0.7331
clearances,0.207
errors,-0.376
aerials_won,-0.4561
aerials_lost,0.7815
ball_recoveries,0.0823
pens_conceded,-0.3183
fouls,-1.497
cards_yellow_red,-0.1907
