position,RM
passes_completed,0.3289
passes,0.4224
dribbles_completed,-0.9639
dribbles,-0.7541
passes_completed_short,-0.0028
passes_short,-0.0613
passes_completed_medium,0.4939
passes_medium,0.6162
passes_completed_long,0.194
passes_long,0.4733
passes_total_distance,0.3586
passes_free_kicks,-0.4265
through_balls,1.1553
passes_pressure,1.7401
passes_switches,1.5771
crosses,0.5285
corner_kicks,0.4011
passes_intercepted,-0.6747
passes_blocked,-0.0239
dispossessed,-0.2728
goals,-0.7238
assists,-0.7711
pens_made,-0.2418
pens_att,-0.271
shots_total,-1.0689
shots_on_target,-0.4104
sca,-0.6552
gca,1.234
xg,-0.7096
crosses_into_penalty_area,0.0416
passes_into_final_third,-0.6985
passes_into_penalty_area,-0.5186
progressive_passes,-0.118
carry_progressive_distance,-1.0997
assisted_shots,-1.0329
fouled,-1.3244
pens_won,-0.2935
tackles,-1.0729
interceptions,1.5271
blocks,2.407
tackles_won,-0.9536
dribble_tackles,-1.4373
dribbles_vs,-0.7857
pressures,0.094
pressure_regains,-0.9068
clearances,-0.1039
errors,4.9138
aerials_won,-0.6291
aerials_lost,-0.0172
ball_recoveries,-0.3843
pens_conceded,6.6002
fouls,-0.4103
cards_yellow_red,-0.1906
