position,RW
passes_completed,-1.1329
passes,-1.0079
dribbles_completed,1.1288
dribbles,1.1265
passes_completed_short,-0.5804
passes_short,-0.4012
passes_completed_medium,-1.0699
passes_medium,-0.8753
passes_completed_long,-1.179
passes_long,-0.9477
passes_total_distance,-1.265
passes_free_kicks,-1.0253
through_balls,-0.7252
passes_pressure,-0.4356
passes_switches,-0.6624
crosses,1.6785
corner_kicks,-0.3681
passes_intercepted,0.2904
passes_blocked,1.5475
dispossessed,2.7988
goals,-0.0848
assists,1.3301
pens_made,-0.2739
pens_att,-0.3089
shots_total,0.9142
shots_on_target,1.3418
sca,0.8205
gca,1.1325
xg,0.3123
crosses_into_penalty_area,1.1955
passes_into_final_third,-0.8294
passes_into_penalty_area,0.8559
progressive_passes,-0.5392
carry_progressive_distance,1.1448
assisted_shots,0.5129
fouled,1.0069
pens_won,-0.3695
tackles,-0.7313
interceptions,-1.0721
blocks,-0.89
tackles_won,-0.7013
dribble_tackles,-0.7726
dribbles_vs,-0.4853
pressures,0.4294
pressure_regains,0.5865
clearances,-1.0323
errors,-0.5457
aerials_won,-0.8174
aerials_lost,-0.6018
ball_recoveries,-1.1715
pens_conceded,1.0642
fouls,2.6215
cards_yellow_red,2.5125
