position,FW
passes_completed,-0.8413
passes,-0.8429
dribbles_completed,1.9851
dribbles,2.2323
passes_completed_short,-0.2951
passes_short,-0.1126
passes_completed_medium,-0.9366
passes_medium,-0.9901
passes_completed_long,-0.8521
passes_long,-0.945
passes_total_distance,-0.9946
passes_free_kicks,-1.0771
through_balls,2.1278
passes_pressure,-0.1154
passes_switches,-0.1842
crosses,0.7089
corner_kicks,-0.2181
passes_intercepted,0.7988
passes_blocked,1.3969
dispossessed,1.9829
goals,1.1727
assists,-0.2307
pens_made,-0.2739
pens_att,-0.3089
shots_total,1.6273
shots_on_target,1.4265
sca,0.7711
gca,0.2171
xg,0.928
crosses_into_penalty_area,0.8219
passes_into_final_third,-0.5956
passes_into_penalty_area,1.3009
progressive_passes,0.1244
carry_progressive_distance,2.4822
assisted_shots,0.082
fouled,-0.4596
pens_won,-0.3695
tackles,-0.8166
interceptions,-0.9865
blocks,-0.6851
tackles_won,-0.5273
dribble_tackles,-0.8195
dribbles_vs,0.066
pressures,0.3905
pressure_regains,0.1959
clearances,-0.8187
errors,0.8229
aerials_won,-0.7654
aerials_lost,-0.0167
ball_recoveries,-1.1022
pens_conceded,1.314
fouls,-0.0653
cards_yellow_red,-0.2618
