position,FW
passes_completed,-1.2508
passes,-1.3615
dribbles_completed,-0.1854
dribbles,0.3954
passes_completed_short,-0.5879
passes_short,-0.5078
passes_completed_medium,-1.3468
passes_medium,-1.3831
passes_completed_long,-1.1999
passes_long,-1.137
passes_total_distance,-1.4147
passes_free_kicks,-1.0187
through_balls,0.0109
passes_pressure,-0.5471
passes_switches,-0.9101
crosses,-0.4557
corner_kicks,-0.4172
passes_intercepted,-0.8703
passes_blocked,0.0667
dispossessed,0.5424
goals,1.1106
assists,-0.4587
pens_made,0.9026
pens_att,0.6861
shots_total,1.4771
shots_on_target,1.3969
sca,-0.2766
gca,-0.2372
xg,1.266
crosses_into_penalty_area,-0.6837
passes_into_final_third,-0.8509
passes_into_penalty_area,-0.6014
progressive_passes,-0.9487
carry_progressive_distance,-0.812
assisted_shots,-0.5504
fouled,-0.4445
pens_won,-0.3695
tackles,-0.5304
interceptions,-0.8507
blocks,0.1696
tackles_won,-0.5998
dribble_tackles,-0.9457
dribbles_vs,-0.2095
pressures,1.0117
pressure_regains,0.9833
clearances,-0.678
errors,0.3371
aerials_won,0.8558
aerials_lost,1.7978
ball_recoveries,-1.1489
pens_conceded,-0.4415
fouls,0.0146
cards_yellow_red,-0.2618
