position,FW
passes_completed,0.1809
passes,0.3755
dribbles_completed,-0.4388
dribbles,-0.4982
passes_completed_short,0.6938
passes_short,0.6732
passes_completed_medium,0.1411
passes_medium,0.3967
passes_completed_long,-0.798
passes_long,-0.2908
passes_total_distance,-0.1713
passes_free_kicks,-0.2337
through_balls,-0.7252
passes_pressure,-1.311
passes_switches,-0.8865
crosses,-0.1273
corner_kicks,-0.4808
passes_intercepted,0.9782
passes_blocked,0.3962
dispossessed,-0.5743
goals,-0.7415
assists,0.2483
pens_made,-0.2739
pens_att,-0.3089
shots_total,-0.4681
shots_on_target,-0.4603
sca,-0.4782
gca,0.0546
xg,-0.3318
crosses_into_penalty_area,-0.4228
passes_into_final_third,0.3297
passes_into_penalty_area,-0.163
progressive_passes,0.4366
carry_progressive_distance,0.6208
assisted_shots,-0.4895
fouled,2.0171
pens_won,-0.3695
tackles,0.0342
interceptions,0.5131
blocks,2.6076
tackles_won,0.385
dribble_tackles,-0.0495
dribbles_vs,0.1782
pressures,-0.2987
pressure_regains,0.3581
clearances,0.7258
errors,-0.5457
aerials_won,-0.4928
aerials_lost,-0.8692
ball_recoveries,0.35
pens_conceded,-0.4415
fouls,-0.0693
cards_yellow_red,-0.2618
