position,LB
minutes,498.0
passes_completed,-0.085
passes,0.1353
dribbles_completed,-0.4456
dribbles,-0.4102
passes_completed_short,-0.1145
passes_short,-0.2633
passes_completed_medium,-0.2268
passes_medium,0.0172
passes_completed_long,0.421
passes_long,0.9672
passes_total_distance,-0.0124
passes_free_kicks,-0.1691
through_balls,-0.6322
passes_pressure,-0.7673
passes_switches,-0.4269
crosses,1.3981
corner_kicks,-0.5567
passes_intercepted,1.1078
passes_blocked,-0.2824
dispossessed,-0.3923
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-0.7632
shots_on_target,-0.5859
sca,-1.2388
gca,-1.0103
xg,-0.8911
crosses_into_penalty_area,0.4277
passes_into_final_third,-0.4081
passes_into_penalty_area,-0.46
progressive_passes,0.0266
carry_progressive_distance,-0.7272
assisted_shots,-1.1361
fouled,-1.1774
pens_won,-0.2937
tackles,0.8118
interceptions,4.787
blocks,2.1947
tackles_won,0.376
dribble_tackles,-0.0021
dribbles_vs,0.5773
pressures,0.6674
pressure_regains,0.5457
clearances,1.5964
errors,-0.376
aerials_won,1.0457
aerials_lost,0.3622
ball_recoveries,0.3995
pens_conceded,-0.3183
fouls,-0.8741
cards_yellow_red,-0.1907
