position,RW
minutes,0.1767
passes_completed,-0.0574
passes,0.0491
dribbles_completed,0.5982
dribbles,0.7965
passes_completed_short,0.2546
passes_short,0.3198
passes_completed_medium,-0.2421
passes_medium,-0.155
passes_completed_long,-0.3156
passes_long,-0.1398
passes_total_distance,-0.1984
passes_free_kicks,0.1034
through_balls,0.1405
passes_pressure,0.3215
passes_switches,0.2045
crosses,0.6317
corner_kicks,0.7561
passes_intercepted,0.6164
passes_blocked,1.022
dispossessed,1.0514
goals,-0.0767
assists,-0.3472
pens_made,-0.2258
pens_att,-0.2444
shots_total,0.6915
shots_on_target,0.402
sca,0.7823
gca,0.2114
xg,0.2147
crosses_into_penalty_area,0.4735
passes_into_final_third,0.0003
passes_into_penalty_area,0.5991
progressive_passes,0.0158
carry_progressive_distance,-0.0156
assisted_shots,0.8401
fouled,1.0579
pens_won,0.7686
tackles,-0.0416
interceptions,-0.0549
blocks,0.2135
tackles_won,-0.0427
dribble_tackles,-0.213
dribbles_vs,0.3718
pressures,0.7805
pressure_regains,0.7904
clearances,-0.4872
errors,-0.5331
aerials_won,-0.4552
aerials_lost,0.0082
ball_recoveries,0.2095
pens_conceded,-0.4889
fouls,-0.3808
cards_yellow_red,-0.3235
