position,GK
passes_completed,-1.423
passes,-0.8248
dribbles_completed,-1.1537
dribbles,-1.1359
passes_completed_short,-2.0177
passes_short,-2.1836
passes_completed_medium,-1.4446
passes_medium,-1.7098
passes_completed_long,1.4085
passes_long,3.422
passes_total_distance,0.0646
passes_free_kicks,3.5629
through_balls,-0.4503
passes_pressure,-1.8517
passes_switches,-0.2974
crosses,-1.0101
corner_kicks,-0.4649
passes_intercepted,-1.5549
passes_blocked,-1.5124
dispossessed,-1.2521
goals,-0.7415
assists,-0.8729
pens_made,-0.2739
pens_att,-0.3089
shots_total,-1.2046
shots_on_target,-0.9871
sca,-1.2868
gca,-1.0626
xg,-0.8489
crosses_into_penalty_area,-0.8365
passes_into_final_third,-0.6314
passes_into_penalty_area,-1.1705
progressive_passes,-1.7784
carry_progressive_distance,-0.9128
assisted_shots,-1.0658
fouled,-1.4119
pens_won,-0.3695
tackles,-1.803
interceptions,-1.5882
blocks,-2.1046
tackles_won,-1.75
dribble_tackles,-1.4707
dribbles_vs,-1.7678
pressures,-2.1188
pressure_regains,-2.2615
clearances,-1.0323
errors,0.4433
aerials_won,-1.1308
aerials_lost,-1.2281
ball_recoveries,-1.0457
pens_conceded,-0.0186
fouls,-1.8462
cards_yellow_red,-0.2618
