position,CM
minutes,748.0
passes_completed,0.155
passes,-0.1479
dribbles_completed,-0.1814
dribbles,-0.4521
passes_completed_short,-0.0969
passes_short,-0.1669
passes_completed_medium,0.3467
passes_medium,0.1145
passes_completed_long,0.1577
passes_long,-0.2449
passes_total_distance,0.2119
passes_free_kicks,-0.8801
through_balls,-0.6322
passes_pressure,-0.4436
passes_switches,-0.2348
crosses,-0.9375
corner_kicks,-0.5567
passes_intercepted,0.1166
passes_blocked,-1.3384
dispossessed,-0.7341
goals,-0.724
assists,-0.7714
pens_made,-0.2419
pens_att,-0.2711
shots_total,-1.2087
shots_on_target,-0.734
sca,-1.093
gca,-0.475
xg,-0.6318
crosses_into_penalty_area,-0.8508
passes_into_final_third,-0.004
passes_into_penalty_area,-0.5553
progressive_passes,0.3323
carry_progressive_distance,-0.6719
assisted_shots,-1.05
fouled,0.1229
pens_won,-0.2937
tackles,0.7369
interceptions,0.1237
blocks,-0.8381
tackles_won,1.3199
dribble_tackles,0.7926
dribbles_vs,0.9983
pressures,-0.1847
pressure_regains,0.8966
clearances,-0.1461
errors,-0.376
aerials_won,-0.7739
aerials_lost,-1.0778
ball_recoveries,0.2855
pens_conceded,-0.3183
fouls,1.0731
cards_yellow_red,-0.1907
