position,RM
passes_completed,-1.6458
passes,-1.5377
dribbles_completed,1.0881
dribbles,1.5127
passes_completed_short,-1.6093
passes_short,-1.4598
passes_completed_medium,-1.5649
passes_medium,-1.6354
passes_completed_long,-0.6381
passes_long,-0.4438
passes_total_distance,-1.3544
passes_free_kicks,-0.8749
through_balls,2.8933
passes_pressure,-0.9245
passes_switches,0.4706
crosses,-0.2124
corner_kicks,-0.0843
passes_intercepted,0.7664
passes_blocked,0.3137
dispossessed,0.9781
goals,0.7017
assists,1.2232
pens_made,-0.2418
pens_att,-0.271
shots_total,0.8973
shots_on_target,1.1052
sca,-0.0643
gca,0.6498
xg,0.3601
crosses_into_penalty_area,0.0293
passes_into_final_third,-0.5588
passes_into_penalty_area,-0.5295
progressive_passes,-0.9418
carry_progressive_distance,-0.2557
assisted_shots,-0.3235
fouled,-0.1527
pens_won,-0.2935
tackles,-0.7909
interceptions,-0.8568
blocks,0.191
tackles_won,-0.7483
dribble_tackles,0.2092
dribbles_vs,1.9757
pressures,1.0149
pressure_regains,-0.1997
clearances,-0.5658
errors,-0.3758
aerials_won,-0.5109
aerials_lost,0.6108
ball_recoveries,-0.6462
pens_conceded,-0.3182
fouls,0.7755
cards_yellow_red,-0.1906
